GEOID,NAME,total_18_34,child_householder_18_34,basement_dweller_pct,median_rentE,median_home_valueE,median_household_incomeE,youth_unemployed_2534E,labor_force_2534E,median_rent,youth_unemployment_rate,rent_to_income_ratio,state,puma_name,coastal_state,high_cost
1205705,Hillsborough County (North Central)--Tampa City (North) PUMA; Florida,52620,10822,20.56632459141011,1294,321900,62108,3.9,20213,1294,3.9,0.2500161009853803,NA,Hillsborough County (North Central)--Tampa City (North) PUMA; Florida,FALSE,FALSE
1205706,Hillsborough County (Northeast) PUMA; Florida,27315,11052,40.46128500823723,1175,231400,64174,2.4,18116,1175,2.4,0.2197151494374669,NA,Hillsborough County (Northeast) PUMA; Florida,FALSE,FALSE
1205707,Hillsborough County (Central) PUMA; Florida,40222,11435,28.429715081298788,1524,245700,67763,3.8,18261,1524,3.8,0.2698817938993256,NA,Hillsborough County (Central) PUMA; Florida,FALSE,FALSE
1205708,Hillsborough County (Southwest) PUMA; Florida,18519,6305,34.04611480101518,1559,273600,74455,4.4,11575,1559,4.4,0.2512658652877577,NA,Hillsborough County (Southwest) PUMA; Florida,FALSE,FALSE
1205709,Hillsborough County (Southeast) PUMA; Florida,17841,9567,53.62367580292584,2022,358600,108920,3.3,16042,2022,3.3,0.22276900477414616,NA,Hillsborough County (Southeast) PUMA; Florida,FALSE,TRUE
1205710,Hillsborough County (Southwest)--Tampa City (South) PUMA; Florida,27402,4097,14.951463396832349,1621,517600,96021,3.5,16686,1621,3.5,0.20258068547505234,NA,Hillsborough County (Southwest)--Tampa City (South) PUMA; Florida,FALSE,FALSE
1205711,"Hillsborough County (Central)--Progress Village, Gibsonton, Riverview PUMA; Florida",23788,7698,32.36085421220783,1674,277300,85858,2,15228,1674,2,0.23396771413263762,NA,Hillsborough County (Central)--Progress Village,FALSE,FALSE
1205998,"Holmes, Walton, & Washington Counties PUMA; Florida",20722,6626,31.975678023356817,1129,227700,63734,4.4,16070,1129,4.4,0.21257099821131578,NA,Holmes,FALSE,FALSE
1206100,Indian River County PUMA; Florida,23799,12491,52.485398546157406,1183,284400,67543,3.8,17126,1183,3.8,0.21017722043735101,NA,Indian River County PUMA; Florida,FALSE,FALSE
1206901,Lake County (Northeast) PUMA; Florida,18920,7504,39.66173361522199,1151,249500,65843,7.9,12274,1151,7.9,0.20977172972069924,NA,Lake County (Northeast) PUMA; Florida,FALSE,FALSE
1206902,Lake County (Northwest) PUMA; Florida,18884,6866,36.35882228341453,1149,211900,56217,7,12955,1149,7,0.24526388814771333,NA,Lake County (Northwest) PUMA; Florida,FALSE,FALSE
1206903,Lake County (South) PUMA; Florida,29724,12986,43.688601803256624,1668,323000,81104,4.7,20446,1668,4.7,0.24679423949496943,NA,Lake County (South) PUMA; Florida,FALSE,FALSE
1207101,Lee County (South & West)--Barrier Islands Region PUMA; Florida,14196,4380,30.853761622992394,1541,295500,68486,4.2,11034,1541,4.2,0.27001138918903134,NA,Lee County (South & West)--Barrier Islands Region PUMA; Florida,FALSE,FALSE
1207102,Lee County (North)--Cape Coral City (South) PUMA; Florida,17475,8026,45.92846924177396,1488,287300,65072,3.4,14476,1488,3.4,0.2744037373985739,NA,Lee County (North)--Cape Coral City (South) PUMA; Florida,FALSE,FALSE
1207103,Lee County (Northeast)--Lehigh Acres & North Fort Myers PUMA; Florida,38252,17341,45.33357732928997,1362,218600,60325,4.6,22251,1362,4.6,0.2709324492333195,NA,Lee County (Northeast)--Lehigh Acres & North Fort Myers PUMA; Florida,FALSE,FALSE
1207104,Lee County (Central)--Greater Fort Myers City PUMA; Florida,24591,7005,28.486031474929852,1318,294700,59897,3.5,14029,1318,3.5,0.2640532914837137,NA,Lee County (Central)--Greater Fort Myers City PUMA; Florida,FALSE,FALSE
1207105,Lee County (Southeast)--Bonita Springs City & Estero (East) PUMA; Florida,19956,6191,31.02325115253558,1725,391700,90832,4.2,11480,1725,4.2,0.22789325347895015,NA,Lee County (Southeast)--Bonita Springs City & Estero (East) PUMA; Florida,FALSE,FALSE
1207106,Lee County (North)--Cape Coral City (North) PUMA; Florida,18655,8779,47.05976949879389,1734,317500,80909,2.5,14434,1734,2.5,0.25717781705372705,NA,Lee County (North)--Cape Coral City (North) PUMA; Florida,FALSE,FALSE
1207301,Leon County (Outer) PUMA; Florida,28136,10695,38.011799829400054,1228,285600,88465,1.6,18205,1228,1.6,0.16657435143842197,NA,Leon County (Outer) PUMA; Florida,FALSE,FALSE
1207302,Leon County (Central)--Tallahassee City (Central) PUMA; Florida,64041,6286,9.815586889648818,1135,197500,43581,5.8,11149,1135,5.8,0.3125215116679287,NA,Leon County (Central)--Tallahassee City (Central) PUMA; Florida,FALSE,FALSE
1208101,Manatee County (North) PUMA; Florida,24446,10003,40.91875971529085,1535,334500,78063,3.7,17272,1535,3.7,0.23596326044348795,NA,Manatee County (North) PUMA; Florida,FALSE,FALSE
1208102,Manatee County (West Central) PUMA; Florida,23022,8142,35.36617148814178,1269,257200,57287,3.7,14674,1269,3.7,0.26581947038595144,NA,Manatee County (West Central) PUMA; Florida,FALSE,FALSE
1208103,Manatee County (South) PUMA; Florida,20209,8826,43.673610767479836,1550,386100,79342,2.8,15918,1550,2.8,0.23442817171233396,NA,Manatee County (South) PUMA; Florida,FALSE,FALSE
1208301,Marion County (North) PUMA; Florida,15472,7200,46.53567735263702,993,171200,51150,4.7,12371,993,4.7,0.23296187683284458,NA,Marion County (North) PUMA; Florida,FALSE,FALSE
1208302,Marion County (Central)--Ocala City PUMA; Florida,23744,7834,32.993598382749326,1113,206100,53447,4.1,12844,1113,4.1,0.2498924167867233,NA,Marion County (Central)--Ocala City PUMA; Florida,FALSE,FALSE
1208303,Marion County (South Central) PUMA; Florida,24902,9159,36.780178298931816,1115,201400,60023,2.2,16479,1115,2.2,0.2229145494227213,NA,Marion County (South Central) PUMA; Florida,FALSE,FALSE
1208500,Martin County PUMA; Florida,23521,11238,47.778580842651245,1374,359200,77894,1.8,18628,1374,1.8,0.21167227257555138,NA,Martin County PUMA; Florida,FALSE,FALSE
1208601,Miami-Dade County (North Central)--Greater Miami Lakes Town PUMA; Florida,24409,12473,51.100004096849524,1769,413500,79931,3.1,17985,1769,3.1,0.26557906194092407,NA,Miami-Dade County (North Central)--Greater Miami Lakes Town PUMA; Florida,FALSE,FALSE
1208602,Miami-Dade County (North Central)--Miami Gardens City PUMA; Florida,25288,13025,51.5066434672572,1591,302900,58030,4.5,15217,1591,4.5,0.32900224022057556,NA,Miami-Dade County (North Central)--Miami Gardens City PUMA; Florida,FALSE,FALSE
1208603,Miami-Dade County (Northeast)--Greater North Miami Beach City (West) PUMA; Florida,24181,12294,50.84156982755056,1475,287700,54965,4.7,12992,1475,4.7,0.3220231056126626,NA,Miami-Dade County (Northeast)--Greater North Miami Beach City (West) PUMA; Florida,FALSE,FALSE
1208604,"Miami-Dade County (NE)--Aventura, Sunny Isles Beach, North Miami Beach (East) Cities PUMA; Florida",16269,7124,43.78880078677239,1923,388300,67014,4.3,13731,1923,4.3,0.34434595756110664,NA,Miami-Dade County (NE)--Aventura,FALSE,TRUE
1208605,Miami-Dade County--North Miami City & Miami Shores & Biscayne Park Villages PUMA; Florida,23292,11321,48.604671131719044,1428,361800,57115,5,12779,1428,5,0.3000262628031165,NA,Miami-Dade County--North Miami City & Miami Shores & Biscayne Park Villages PUMA; Florida,FALSE,FALSE
1208606,"Miami-Dade County (Northeast)--Opa-Locka City, West Little River & Brownsville PUMA; Florida",27813,14816,53.27005357207062,1222,256900,41295,3.1,15837,1222,3.1,0.35510352342898654,NA,Miami-Dade County (Northeast)--Opa-Locka City,FALSE,FALSE
1208607,Miami-Dade County (Northeast)--Greater Hialeah City (North) PUMA; Florida,23103,11722,50.7379993940181,1603,306900,54777,3,19442,1603,3,0.35116928637931977,NA,Miami-Dade County (Northeast)--Greater Hialeah City (North) PUMA; Florida,FALSE,FALSE
1208608,Miami-Dade County (North Central)--Sweetwater City & Fontainebleau PUMA; Florida,21956,9429,42.94498087083257,1790,304500,62590,2,15327,1790,2,0.34318581243010066,NA,Miami-Dade County (North Central)--Sweetwater City & Fontainebleau PUMA; Florida,FALSE,FALSE
1208609,Miami-Dade County (Northeast)--Hialeah City (South) PUMA; Florida,24200,12213,50.46694214876033,1374,323400,43724,3,18466,1374,3,0.3770926722166316,NA,Miami-Dade County (Northeast)--Hialeah City (South) PUMA; Florida,FALSE,FALSE
1208610,"Miami-Dade County (Central)--MIA, Miami Springs & Doral Cities PUMA; Florida",20916,9030,43.17269076305221,2208,456300,79486,1.9,16521,2208,1.9,0.33334172055456307,NA,Miami-Dade County (Central)--MIA,FALSE,TRUE
1208611,Miami-Dade County (Northeast Central)--Miami City (North) PUMA; Florida,31211,9240,29.60494697382333,1411,389900,46008,6.8,13440,1411,6.8,0.3680229525299948,NA,Miami-Dade County (Northeast Central)--Miami City (North) PUMA; Florida,FALSE,FALSE
1208612,"Miami-Dade County (Northeast)--Miami Beach City, Surfside & Bay Harbor Islands Towns PUMA; Florida",22227,4508,20.281639447518785,1710,541400,67440,4,16195,1710,4,0.304270462633452,NA,Miami-Dade County (Northeast)--Miami Beach City,FALSE,FALSE
1208613,Miami-Dade County (Northeast Central)--Miami City (Downtown) PUMA; Florida,29849,7460,24.992462059030455,1336,357700,41166,5.7,17671,1336,5.7,0.3894476023903221,NA,Miami-Dade County (Northeast Central)--Miami City (Downtown) PUMA; Florida,FALSE,FALSE
1208614,Miami-Dade County (East)--Miami City (South) & Key Biscayne Village PUMA; Florida,29029,6851,23.600537393640842,2210,664200,98563,2.9,16380,2210,2.9,0.269066485395128,NA,Miami-Dade County (East)--Miami City (South) & Key Biscayne Village PUMA; Florida,FALSE,TRUE
1208615,Miami-Dade County (East Central)--Miami City (West) PUMA; Florida,20576,8545,41.528965785381025,1411,395800,51281,5.1,15886,1411,5.1,0.33018076870575847,NA,Miami-Dade County (East Central)--Miami City (West) PUMA; Florida,FALSE,FALSE
1208616,"Miami-Dade County (East)--Coral Gables City, Pinecrest Village & Kendall (South) PUMA; Florida",18017,8177,45.384914247655,1904,806100,116770,2.3,14565,1904,2.3,0.19566669521281152,NA,Miami-Dade County (East)--Coral Gables City,FALSE,TRUE
1208617,"Miami-Dade County (East Central)--South Miami City, Westchester & Coral Terrace PUMA; Florida",21152,8945,42.28914523449319,1706,458200,73988,3.2,13868,1706,3.2,0.27669351786776236,NA,Miami-Dade County (East Central)--South Miami City,FALSE,FALSE
1208618,"Miami-Dade County (North Central)--Tamiami Trail Region (South), Tamiami PUMA; Florida",19285,11177,57.95696136893959,1978,420800,79943,3.1,16304,1978,3.1,0.2969115494790038,NA,Miami-Dade County (North Central)--Tamiami Trail Region (South),FALSE,TRUE
1208619,Miami-Dade County (Central)--Kendale Lakes (Southwest) & Kendall West (South) PUMA; Florida,21330,11936,55.958743553680264,1745,374000,70912,2.7,17252,1745,2.7,0.2952955776173285,NA,Miami-Dade County (Central)--Kendale Lakes (Southwest) & Kendall West (South) PUMA; Florida,FALSE,FALSE
1208620,"Miami-Dade County (East Central)--Kendall (North), Sunset & Westwood Lakes PUMA; Florida",19867,8586,43.217395681280514,1772,433300,79368,2.9,13400,1772,2.9,0.26791654067130327,NA,Miami-Dade County (East Central)--Kendall (North),FALSE,FALSE
1208621,"Miami-Dade County (Central)--The Hammocks (West), Richmond West (West) & Country Walk PUMA; Florida",29796,17227,57.81648543428648,2113,413900,85823,1.9,20763,2113,1.9,0.2954452769071228,NA,Miami-Dade County (Central)--The Hammocks (West),FALSE,TRUE
1208622,Miami-Dade County (Southwest)--South Miami Heights PUMA; Florida,28578,12581,44.02337462383652,1467,347500,64677,2.8,19876,1467,2.8,0.27218331091423537,NA,Miami-Dade County (Southwest)--South Miami Heights PUMA; Florida,FALSE,FALSE
1208623,Miami-Dade County (Southeast)--Cutler Bay Town & Palmetto Bay Village PUMA; Florida,23578,12948,54.91559928747137,1582,412600,81013,2.9,17483,1582,2.9,0.2343327614086628,NA,Miami-Dade County (Southeast)--Cutler Bay Town & Palmetto Bay Village PUMA; Florida,FALSE,FALSE
1208624,Miami-Dade County (South)--Homestead City (North) & Florida City (North) PUMA; Florida,25676,10809,42.09767876616296,1384,334300,53135,4.8,11945,1384,4.8,0.31256234120636117,NA,Miami-Dade County (South)--Homestead City (North) & Florida City (North) PUMA; Florida,FALSE,FALSE
1208625,Miami-Dade (South/Outside Urban Development Boundary) & Monroe Counties PUMA; Florida,20759,7304,35.18473914928465,1806,605600,77252,4.4,15735,1806,4.4,0.2805364262413918,NA,Miami-Dade (South/Outside Urban Development Boundary) & Monroe Counties PUMA; Florida,FALSE,FALSE
1209101,Okaloosa County (North) PUMA; Florida,23923,7229,30.217782050746145,1369,283800,81218,2.3,11744,1369,2.3,0.20227043266271025,NA,Okaloosa County (North) PUMA; Florida,FALSE,FALSE
1209102,Okaloosa County (South) PUMA; Florida,24628,4683,19.014942342049697,1389,314000,68625,3.2,11255,1389,3.2,0.24288524590163935,NA,Okaloosa County (South) PUMA; Florida,FALSE,FALSE
1209501,Orange County (Northwest) PUMA; Florida,33295,16448,49.40081093257246,1496,294000,70838,6.9,23045,1496,6.9,0.2534233038764505,NA,Orange County (Northwest) PUMA; Florida,FALSE,FALSE
1209502,"Orange County (West Central)--Winter Garden, Ocoee Cities & Oakland Town PUMA; Florida",32260,13626,42.23806571605704,1567,353000,85755,5.1,20741,1567,5.1,0.2192758439741123,NA,Orange County (West Central)--Winter Garden,FALSE,FALSE
1209503,Orange County (Southwest)--Disney-International Drive Region PUMA; Florida,36369,11319,31.12265940773736,1864,453900,97529,2.6,20961,1864,2.6,0.22934716853448717,NA,Orange County (Southwest)--Disney-International Drive Region PUMA; Florida,FALSE,TRUE
1209504,"Orange County (South Central)--Orlando City (South Central), Conway & Pine Castle PUMA; Florida",41791,14727,35.239644899619535,1376,274100,59987,3.5,21214,1376,3.5,0.2752596395885775,NA,Orange County (South Central)--Orlando City (South Central),FALSE,FALSE
1209505,Orange County (Central)--Orlando City (East Downtown) & Azalea Park PUMA; Florida,39838,7731,19.406094683468044,1465,302100,66388,3,16639,1465,3,0.26480689281195396,NA,Orange County (Central)--Orlando City (East Downtown) & Azalea Park PUMA; Florida,FALSE,FALSE
1209506,Orange County (Central)--Orlando City (West Downtown) & Pine Hills (Southeast) PUMA; Florida,32874,10191,31.000182515057496,1399,201800,49956,5,13435,1399,5,0.33605572904155656,NA,Orange County (Central)--Orlando City (West Downtown) & Pine Hills (Southeast) PUMA; Florida,FALSE,FALSE
1209507,"Orange County (North Central)--Orlando (North), Winter Park & Maitland Cities PUMA; Florida",33103,8788,26.54744282995499,1507,382300,72070,2.7,15750,1507,2.7,0.2509227140280283,NA,Orange County (North Central)--Orlando (North),FALSE,FALSE
1209508,Orange County (North Central)--Orlando City (Univ. of Central Florida) & Union Park PUMA; Florida,40445,8914,22.039807145506245,1509,259000,60433,6,11578,1509,6,0.2996376152102328,NA,Orange County (North Central)--Orlando City (Univ. of Central Florida) & Union Park PUMA; Florida,FALSE,FALSE
1209509,Orange County (Southeast) PUMA; Florida,31672,11070,34.952008082849204,1865,352500,86392,3.9,21791,1865,3.9,0.2590517640522271,NA,Orange County (Southeast) PUMA; Florida,FALSE,TRUE
1209510,Orange County (Northeast) PUMA; Florida,35725,13388,37.475157452764165,1746,354200,92129,2.7,20208,1746,2.7,0.22742024769616517,NA,Orange County (Northeast) PUMA; Florida,FALSE,FALSE
1209701,Osceola County (West) PUMA; Florida,26489,12624,47.657518215108155,1687,280500,66599,4.3,13575,1687,4.3,0.3039685280559768,NA,Osceola County (West) PUMA; Florida,FALSE,FALSE
1209702,Osceola County (East) PUMA; Florida,20754,11008,53.040377758504384,1505,319500,75820,2.7,14340,1505,2.7,0.23819572672118175,NA,Osceola County (East) PUMA; Florida,FALSE,FALSE
1209703,Osceola County (West)--Kissimmee PUMA; Florida,45315,20728,45.74202802603995,1455,268000,55341,4.6,24658,1455,4.6,0.31549845503333873,NA,Osceola County (West)--Kissimmee PUMA; Florida,FALSE,FALSE
1209901,Palm Beach County (Northeast) PUMA; Florida,18704,8578,45.861847733105215,1948,531900,108080,2.7,14397,1948,2.7,0.21628423390081422,NA,Palm Beach County (Northeast) PUMA; Florida,FALSE,TRUE
1209902,Palm Beach County (Northeast)--Palm Beach Gardens & Riviera Beach Cities PUMA; Florida,22993,8884,38.63784630104814,1690,391500,78771,6.1,15337,1690,6.1,0.2574551548158586,NA,Palm Beach County (Northeast)--Palm Beach Gardens & Riviera Beach Cities PUMA; Florida,FALSE,FALSE
1209903,Palm Beach County (East)--West Palm Beach City (Southeast) & Palm Beach Town PUMA; Florida,37735,11331,30.027825626076588,1538,276300,59303,5.8,19486,1538,5.8,0.31121528421833633,NA,Palm Beach County (East)--West Palm Beach City (Southeast) & Palm Beach Town PUMA; Florida,FALSE,FALSE
1209904,Palm Beach County (East)--Greenacres City (North) & Palm Springs Village (North) PUMA; Florida,30381,14116,46.46325005760179,1507,214200,56500,3.7,19386,1507,3.7,0.320070796460177,NA,Palm Beach County (East)--Greenacres City (North) & Palm Springs Village (North) PUMA; Florida,FALSE,FALSE
1209905,"Palm Beach County (East Central)--Lake Worth City, Lantana Town & Atlantis City PUMA; Florida",33081,13312,40.24062150479127,1457,317900,66934,4.8,20090,1457,4.8,0.2612125377237279,NA,Palm Beach County (East Central)--Lake Worth City,FALSE,FALSE
1209906,Palm Beach County (East Central)--Greater Boynton Beach City (North) PUMA; Florida,34565,14415,41.70403587443946,1796,323100,73743,8,18655,1796,8,0.29225824824051094,NA,Palm Beach County (East Central)--Greater Boynton Beach City (North) PUMA; Florida,FALSE,FALSE
1209907,Palm Beach County (Southeast)--Greater Delray Beach City PUMA; Florida,18398,7046,38.29764104794,1743,285500,65108,5.3,11709,1743,5.3,0.3212508447502611,NA,Palm Beach County (Southeast)--Greater Delray Beach City PUMA; Florida,FALSE,FALSE
1209908,Palm Beach County (Southeast)--Boca Raton City & Highland Beach Town PUMA; Florida,19652,7187,36.571341339303885,2138,552900,95504,4.3,14205,2138,4.3,0.2686379628078405,NA,Palm Beach County (Southeast)--Boca Raton City & Highland Beach Town PUMA; Florida,FALSE,TRUE
1209909,Palm Beach County (West of Boca Raton City) PUMA; Florida,16694,8713,52.19240445669102,2119,384700,76826,2,15113,2119,2,0.33098169890401685,NA,Palm Beach County (West of Boca Raton City) PUMA; Florida,FALSE,TRUE
1209910,Palm Beach County (Central)--Wellington Village & Agricultural Reserve PUMA; Florida,18014,10285,57.094482069501495,2329,537700,117184,3,17656,2329,3,0.23849672310213,NA,Palm Beach County (Central)--Wellington Village & Agricultural Reserve PUMA; Florida,FALSE,TRUE
1209911,Palm Beach County (West)--Glades & Western Communities PUMA; Florida,28275,13726,48.5446507515473,1294,374800,80639,4,19857,1294,4,0.19256191173005618,NA,Palm Beach County (West)--Glades & Western Communities PUMA; Florida,FALSE,FALSE
